Resistance Fitness Multiplier,Introduction Frequency,Generations to 99% drive-carrying individuals
0.28,0.73,45.8
0.28,0.74,44.6
0.28,0.75,46.1
0.28,0.76,44.7
0.28,0.77,44.9
0.28,0.78,44.7
0.28,0.79,42.2
0.28,0.8,44.1
0.28,0.81,42.7
0.28,0.82,41.3
0.28,0.83,43.2
0.28,0.84,42.4
0.28,0.85,41.0
0.28,0.86,40.5
0.28,0.87,41.2
0.28,0.88,40.2
0.28,0.89,40.0
0.28,0.9,38.2
0.28,0.91,36.4
0.28,0.92,38.0
0.28,0.93,38.9
0.28,0.94,36.0
0.28,0.95,37.6
0.28,0.96,36.5
0.28,0.97,34.6
0.28,0.98,34.8
0.28,0.99,32.4
0.28,1.0,31.4
0.29,0.3,1000
0.29,0.31,1000
0.29,0.32,1000
0.29,0.33,1000
0.29,0.34,1000
0.29,0.35,1000
0.29,0.36,1000
0.29,0.37,1000
0.29,0.38,1000
0.29,0.39,1000
0.29,0.4,1000
0.29,0.41,1000
0.29,0.42,1000
0.29,0.43,1000
0.29,0.44,1000
0.29,0.45,1000
0.29,0.46,1000
0.29,0.47,1000
0.29,0.48,500
0.29,0.49,87.0
0.29,0.5,80.4
0.29,0.51,75.9
0.29,0.52,72.8
0.29,0.53,72.5
0.29,0.54,69.7
0.29,0.55,67.4
0.29,0.56,63.9
0.29,0.57,66.4
0.29,0.58,63.4
0.29,0.59,63.9
0.29,0.6,61.9
0.29,0.61,59.7
0.29,0.62,58.1
0.29,0.63,60.7
0.29,0.64,57.7
0.29,0.65,58.6
0.29,0.66,57.4
0.29,0.67,58.4
0.29,0.68,56.8
0.29,0.69,56.3
0.29,0.7,55.6
0.29,0.71,55.9
0.29,0.72,54.2
0.29,0.73,52.4
0.29,0.74,52.0
0.29,0.75,54.0
0.29,0.76,52.3
0.29,0.77,50.9
0.29,0.78,50.8
0.29,0.79,51.3
0.29,0.8,49.1
0.29,0.81,49.8
0.29,0.82,48.5
0.29,0.83,51.4
0.29,0.84,47.0
0.29,0.85,48.5
0.29,0.86,48.8
0.29,0.87,48.0
0.29,0.88,44.3
0.29,0.89,47.0
0.29,0.9,44.6
0.29,0.91,45.3
0.29,0.92,43.8
0.29,0.93,43.0
0.29,0.94,41.7
0.29,0.95,40.9
0.29,0.96,41.5
0.29,0.97,42.7
0.29,0.98,41.8
0.29,0.99,41.3
0.29,1.0,40.0
0.3,0.3,1000
0.3,0.31,1000
0.3,0.32,1000
0.3,0.33,1000
0.3,0.34,1000
0.3,0.35,1000
0.3,0.36,1000
0.3,0.37,1000
0.3,0.38,1000
0.3,0.39,1000
0.3,0.4,1000
0.3,0.41,1000
0.3,0.42,1000
0.3,0.43,1000
0.3,0.44,1000
0.3,0.45,1000
0.3,0.46,1000
0.3,0.47,500
0.3,0.48,94.571
0.3,0.49,92.125
0.3,0.5,89.0
0.3,0.51,84.7
0.3,0.52,81.667
0.3,0.53,79.8
0.3,0.54,80.2
0.3,0.55,81.6
0.3,0.56,81.1
0.3,0.57,79.556
0.3,0.58,74.3
0.3,0.59,78.2
0.3,0.6,74.1
0.3,0.61,74.3
0.3,0.62,74.2
0.3,0.63,75.5
0.3,0.64,72.0
0.3,0.65,69.9
0.3,0.66,65.7
0.3,0.67,67.7
0.3,0.68,70.7
0.3,0.69,66.9
0.3,0.7,65.3
0.3,0.71,69.9
0.3,0.72,68.1
0.3,0.73,64.6
0.3,0.74,63.9
0.3,0.75,62.9
0.3,0.76,63.4
0.3,0.77,63.4
0.3,0.78,65.3
0.3,0.79,63.8
0.3,0.8,64.5
0.3,0.81,60.2
0.3,0.82,57.9
0.3,0.83,64.4
0.3,0.84,60.7
0.3,0.85,55.8
0.3,0.86,57.1
0.3,0.87,58.0
0.3,0.88,59.2
0.3,0.89,55.3
0.3,0.9,55.3
0.3,0.91,56.4
0.3,0.92,59.5
0.3,0.93,55.4
0.3,0.94,56.4
0.3,0.95,54.2
0.3,0.96,56.4
0.3,0.97,56.6
0.3,0.98,52.1
0.3,0.99,48.7
0.3,1.0,48.0
0.31,0.3,1000
0.31,0.31,1000
0.31,0.32,1000
0.31,0.33,1000
0.31,0.34,1000
0.31,0.35,1000
0.31,0.36,1000
0.31,0.37,1000
0.31,0.38,1000
0.31,0.39,1000
0.31,0.4,1000
0.31,0.41,1000
0.31,0.42,1000
0.31,0.43,1000
0.31,0.44,1000
0.31,0.45,1000
0.31,0.46,500
0.31,0.47,500
0.31,0.48,99.0
0.31,0.49,98.0
0.31,0.5,91.0
0.31,0.51,93.0
0.31,0.52,92.5
0.31,0.53,90.75
0.31,0.54,93.333
0.31,0.55,93.0
0.31,0.56,91.333
0.31,0.57,92.143
0.31,0.58,92.8
0.31,0.59,92.5
0.31,0.6,86.875
0.31,0.61,92.667
0.31,0.62,89.0
0.31,0.63,86.667
0.31,0.64,84.875
0.31,0.65,86.333
0.31,0.66,86.8
0.31,0.67,91.0
0.31,0.68,86.375
0.31,0.69,86.25
0.31,0.7,81.25
0.31,0.71,85.625
0.31,0.72,86.0
0.31,0.73,82.8
0.31,0.74,79.778
0.31,0.75,81.625
0.31,0.76,87.111
0.31,0.77,80.75
0.31,0.78,75.571
0.31,0.79,78.125
0.31,0.8,77.714
0.31,0.81,83.0
0.31,0.82,75.286
0.31,0.83,83.5
0.31,0.84,82.778
0.31,0.85,87.5
0.31,0.86,81.2
0.31,0.87,78.667
0.31,0.88,75.286
0.31,0.89,73.625
0.31,0.9,74.5
0.31,0.91,78.222
0.31,0.92,76.5
0.31,0.93,73.7
0.31,0.94,78.556
0.31,0.95,72.0
0.31,0.96,72.222
0.31,0.97,79.5
0.31,0.98,71.0
0.31,0.99,69.667
0.31,1.0,68.1
0.32,0.3,1000
0.32,0.31,1000
0.32,0.32,1000
0.32,0.33,1000
0.32,0.34,1000
0.32,0.35,1000
0.32,0.36,1000
0.32,0.37,1000
0.32,0.38,1000
0.32,0.39,1000
0.32,0.4,1000
0.32,0.41,1000
0.32,0.42,1000
0.32,0.43,1000
0.32,0.44,1000
0.32,0.45,500
0.32,0.46,500
0.32,0.47,500
0.32,0.48,500
0.32,0.49,97.0
0.32,0.5,500
0.32,0.51,500
0.32,0.52,500
0.32,0.53,500
0.32,0.54,500
0.32,0.55,500
0.32,0.56,500
0.32,0.57,500
0.32,0.58,500
0.32,0.59,98.0
0.32,0.6,500
0.32,0.61,500
0.32,0.62,98.0
0.32,0.63,500
0.32,0.64,97.0
0.32,0.65,500
0.32,0.66,500
0.32,0.67,500
0.32,0.68,500
0.32,0.69,500
0.32,0.7,96.0
0.32,0.71,500
0.32,0.72,500
0.32,0.73,500
0.32,0.74,91.0
0.32,0.75,500
0.32,0.76,90.0
0.32,0.77,100.0
0.32,0.78,98.0
0.32,0.79,87.0
0.32,0.8,500
0.32,0.81,500
0.32,0.82,500
0.32,0.83,99.0
0.32,0.84,99.0
0.32,0.85,500
0.32,0.86,100.0
0.32,0.87,98.0
0.32,0.88,500
0.32,0.89,76.333
0.32,0.9,91.5
0.32,0.91,500
0.32,0.92,500
0.32,0.93,96.0
0.32,0.94,80.0
0.32,0.95,89.5
0.32,0.96,500
0.32,0.97,88.5
0.32,0.98,76.0
0.32,0.99,97.0
0.32,1.0,95.0
0.33,0.3,1000
0.33,0.31,1000
0.33,0.32,1000
0.33,0.33,1000
0.33,0.34,1000
0.33,0.35,1000
0.33,0.36,1000
0.33,0.37,1000
0.33,0.38,1000
0.33,0.39,1000
0.33,0.4,1000
0.33,0.41,1000
0.33,0.42,1000
0.33,0.43,1000
0.33,0.44,1000
0.33,0.45,500
0.33,0.46,500
0.33,0.47,500
0.33,0.48,500
0.33,0.49,500
0.33,0.5,500
0.33,0.51,500
0.33,0.52,500
0.33,0.53,500
0.33,0.54,500
0.33,0.55,500
0.33,0.56,500
0.33,0.57,500
0.33,0.58,500
0.33,0.59,500
0.33,0.6,500
0.33,0.61,500
0.33,0.62,500
0.33,0.63,500
0.33,0.64,500
0.33,0.65,500
0.33,0.66,500
0.33,0.67,500
0.33,0.68,500
0.33,0.69,500
0.33,0.7,500
0.33,0.71,500
0.33,0.72,500
0.33,0.73,500
0.33,0.74,500
0.33,0.75,500
0.33,0.76,500
0.33,0.77,500
0.33,0.78,500
0.33,0.79,500
0.33,0.8,500
0.33,0.81,500
0.33,0.82,500
0.33,0.83,500
0.33,0.84,500
0.33,0.85,500
0.33,0.86,500
0.33,0.87,500
0.33,0.88,500
0.33,0.89,500
0.33,0.9,500
0.33,0.91,500
0.33,0.92,500
0.33,0.93,500
0.33,0.94,500
0.33,0.95,500
0.33,0.96,500
0.33,0.97,500
0.33,0.98,500
0.33,0.99,500
0.33,1.0,500
0.34,0.3,1000
0.34,0.31,1000
0.34,0.32,1000
0.34,0.33,1000
0.34,0.34,1000
0.34,0.35,1000
0.34,0.36,1000
0.34,0.37,1000
0.34,0.38,1000
0.34,0.39,1000
0.34,0.4,1000
0.34,0.41,1000
0.34,0.42,1000
0.34,0.43,1000
0.34,0.44,500
0.34,0.45,500
0.34,0.46,500
0.34,0.47,500
0.34,0.48,500
0.34,0.49,500
0.34,0.5,500
0.34,0.51,500
0.34,0.52,500
0.34,0.53,500
0.34,0.54,500
0.34,0.55,500
0.34,0.56,500
0.34,0.57,500
0.34,0.58,500
0.34,0.59,500
0.34,0.6,500
0.34,0.61,500
0.34,0.62,500
0.34,0.63,500
0.34,0.64,500
0.34,0.65,500
0.34,0.66,500
0.34,0.67,500
0.34,0.68,500
0.34,0.69,500
0.34,0.7,500
0.34,0.71,500
0.34,0.72,500
0.34,0.73,500
0.34,0.74,500
0.34,0.75,500
0.34,0.76,500
0.34,0.77,500
0.34,0.78,500
0.34,0.79,500
0.34,0.8,500
0.34,0.81,500
0.34,0.82,500
0.34,0.83,500
0.34,0.84,500
0.34,0.85,500
0.34,0.86,500
0.34,0.87,500
0.34,0.88,500
0.34,0.89,500
0.34,0.9,500
0.34,0.91,500
0.34,0.92,500
0.34,0.93,500
0.34,0.94,500
0.34,0.95,500
0.34,0.96,500
0.34,0.97,500
0.34,0.98,500
0.34,0.99,500
0.34,1.0,500
0.35,0.3,1000
0.35,0.31,1000
0.35,0.32,1000
0.35,0.33,1000
0.35,0.34,1000
0.35,0.35,1000
0.35,0.36,1000
0.35,0.37,1000
0.35,0.38,1000
0.35,0.39,1000
0.35,0.4,1000
0.35,0.41,1000
0.35,0.42,1000
0.35,0.43,1000
0.35,0.44,500
0.35,0.45,500
0.35,0.46,500
0.35,0.47,500
0.35,0.48,500
0.35,0.49,500
0.35,0.5,500
0.35,0.51,500
0.35,0.52,500
0.35,0.53,500
0.35,0.54,500
0.35,0.55,500
0.35,0.56,500
0.35,0.57,500
0.35,0.58,500
0.35,0.59,500
0.35,0.6,500
0.35,0.61,500
0.35,0.62,500
0.35,0.63,500
0.35,0.64,500
0.35,0.65,500
0.35,0.66,500
0.35,0.67,500
0.35,0.68,500
0.35,0.69,500
0.35,0.7,500
0.35,0.71,500
0.35,0.72,500
0.35,0.73,500
0.35,0.74,500
0.35,0.75,500
0.35,0.76,500
0.35,0.77,500
0.35,0.78,500
0.35,0.79,500
0.35,0.8,500
0.35,0.81,500
0.35,0.82,500
0.35,0.83,500
0.35,0.84,500
0.35,0.85,500
0.35,0.86,500
0.35,0.87,500
0.35,0.88,500
0.35,0.89,500
0.35,0.9,500
0.35,0.91,500
0.35,0.92,500
0.35,0.93,500
0.35,0.94,500
0.35,0.95,500
0.35,0.96,500
0.35,0.97,500
0.35,0.98,500
0.35,0.99,500
0.35,1.0,500
0.36,0.3,1000
0.36,0.31,1000
0.36,0.32,1000
0.36,0.33,1000
0.36,0.34,1000
0.36,0.35,1000
0.36,0.36,1000
0.36,0.37,1000
0.36,0.38,1000
0.36,0.39,1000
0.36,0.4,1000
0.36,0.41,1000
0.36,0.42,1000
0.36,0.43,500
0.36,0.44,500
0.36,0.45,500
0.36,0.46,500
0.36,0.47,500
0.36,0.48,500
0.36,0.49,500
0.36,0.5,500
0.36,0.51,500
0.36,0.52,500
0.36,0.53,500
0.36,0.54,500
0.36,0.55,500
0.36,0.56,500
0.36,0.57,500
0.36,0.58,500
0.36,0.59,500
0.36,0.6,500
0.36,0.61,500
0.36,0.62,500
0.36,0.63,500
0.36,0.64,500
0.36,0.65,500
0.36,0.66,500
0.36,0.67,500
0.36,0.68,500
0.36,0.69,500
0.36,0.7,500
0.36,0.71,500
0.36,0.72,500
0.36,0.73,500
0.36,0.74,500
0.36,0.75,500
0.36,0.76,500
0.36,0.77,500
0.36,0.78,500
0.36,0.79,500
0.36,0.8,500
0.36,0.81,500
0.36,0.82,500
0.36,0.83,500
0.36,0.84,500
0.36,0.85,500
0.36,0.86,500
0.36,0.87,500
0.36,0.88,500
0.36,0.89,500
0.36,0.9,500
0.36,0.91,500
0.36,0.92,500
0.36,0.93,500
0.36,0.94,500
0.36,0.95,500
0.36,0.96,500
0.36,0.97,500
0.36,0.98,500
0.36,0.99,500
0.36,1.0,500
0.37,0.3,1000
0.37,0.31,1000
0.37,0.32,1000
0.37,0.33,1000
0.37,0.34,1000
0.37,0.35,1000
0.37,0.36,1000
0.37,0.37,1000
0.37,0.38,1000
0.37,0.39,1000
0.37,0.4,1000
0.37,0.41,1000
0.37,0.42,500
0.37,0.43,500
0.37,0.44,500
0.37,0.45,500
0.37,0.46,500
0.37,0.47,500
0.37,0.48,500
0.37,0.49,500
0.37,0.5,500
0.37,0.51,500
0.37,0.52,500
0.37,0.53,500
0.37,0.54,500
0.37,0.55,500
0.37,0.56,500
0.37,0.57,500
0.37,0.58,500
0.37,0.59,500
0.37,0.6,500
0.37,0.61,500
0.37,0.62,500
0.37,0.63,500
0.37,0.64,500
0.37,0.65,500
0.37,0.66,500
0.37,0.67,500
0.37,0.68,500
0.37,0.69,500
0.37,0.7,500
0.37,0.71,500
0.37,0.72,500
0.37,0.73,500
0.37,0.74,500
0.37,0.75,500
0.37,0.76,500
0.37,0.77,500
0.37,0.78,500
0.37,0.79,500
0.37,0.8,500
0.37,0.81,500
0.37,0.82,500
0.37,0.83,500
0.37,0.84,500
0.37,0.85,500
0.37,0.86,500
0.37,0.87,500
0.37,0.88,500
0.37,0.89,500
0.37,0.9,500
0.37,0.91,500
0.37,0.92,500
0.37,0.93,500
0.37,0.94,500
0.37,0.95,500
0.37,0.96,500
0.37,0.97,500
0.37,0.98,500
0.37,0.99,500
0.37,1.0,500
0.38,0.3,1000
0.38,0.31,1000
0.38,0.32,1000
0.38,0.33,1000
0.38,0.34,1000
0.38,0.35,1000
0.38,0.36,1000
0.38,0.37,1000
0.38,0.38,1000
0.38,0.39,1000
0.38,0.4,1000
0.38,0.41,1000
0.38,0.42,500
0.38,0.43,500
0.38,0.44,500
0.38,0.45,500
0.38,0.46,500
0.38,0.47,500
0.38,0.48,500
0.38,0.49,500
0.38,0.5,500
0.38,0.51,500
0.38,0.52,500
0.38,0.53,500
0.38,0.54,500
0.38,0.55,500
0.38,0.56,500
0.38,0.57,500
0.38,0.58,500
0.38,0.59,500
0.38,0.6,500
0.38,0.61,500
0.38,0.62,500
0.38,0.63,500
0.38,0.64,500
0.38,0.65,500
0.38,0.66,500
0.38,0.67,500
0.38,0.68,500
0.38,0.69,500
0.38,0.7,500
0.38,0.71,500
0.38,0.72,500
0.38,0.73,500
0.38,0.74,500
0.38,0.75,500
0.38,0.76,500
0.38,0.77,500
0.38,0.78,500
0.38,0.79,500
0.38,0.8,500
0.38,0.81,500
0.38,0.82,500
0.38,0.83,500
0.38,0.84,500
0.38,0.85,500
0.38,0.86,500
0.38,0.87,500
0.38,0.88,500
0.38,0.89,500
0.38,0.9,500
0.38,0.91,500
0.38,0.92,500
0.38,0.93,500
0.38,0.94,500
0.38,0.95,500
0.38,0.96,500
0.38,0.97,500
0.38,0.98,500
0.38,0.99,500
0.38,1.0,500
0.39,0.3,1000
0.39,0.31,1000
0.39,0.32,1000
0.39,0.33,1000
0.39,0.34,1000
0.39,0.35,1000
0.39,0.36,1000
0.39,0.37,1000
0.39,0.38,1000
0.39,0.39,1000
0.39,0.4,1000
0.39,0.41,500
0.39,0.42,500
0.39,0.43,500
0.39,0.44,500
0.39,0.45,500
0.39,0.46,500
0.39,0.47,500
0.39,0.48,500
0.39,0.49,500
0.39,0.5,500
0.39,0.51,500
0.39,0.52,500
0.39,0.53,500
0.39,0.54,500
0.39,0.55,500
0.39,0.56,500
0.39,0.57,500
0.39,0.58,500
0.39,0.59,500
0.39,0.6,500
0.39,0.61,500
0.39,0.62,500
0.39,0.63,500
0.39,0.64,500
0.39,0.65,500
0.39,0.66,500
0.39,0.67,500
0.39,0.68,500
0.39,0.69,500
0.39,0.7,500
0.39,0.71,500
0.39,0.72,500
0.39,0.73,500
0.39,0.74,500
0.39,0.75,500
0.39,0.76,500
0.39,0.77,500
0.39,0.78,500
0.39,0.79,500
0.39,0.8,500
0.39,0.81,500
0.39,0.82,500
0.39,0.83,500
0.39,0.84,500
0.39,0.85,500
0.39,0.86,500
0.39,0.87,500
0.39,0.88,500
0.39,0.89,500
0.39,0.9,500
0.39,0.91,500
0.39,0.92,500
0.39,0.93,500
0.39,0.94,500
0.39,0.95,500
0.39,0.96,500
0.39,0.97,500
0.39,0.98,500
0.39,0.99,500
0.39,1.0,500
0.4,0.3,1000
0.4,0.31,1000
0.4,0.32,1000
0.4,0.33,1000
0.4,0.34,1000
0.4,0.35,1000
0.4,0.36,1000
0.4,0.37,1000
0.4,0.38,1000
0.4,0.39,1000
0.4,0.4,1000
0.4,0.41,500
0.4,0.42,500
0.4,0.43,500
0.4,0.44,500
0.4,0.45,500
0.4,0.46,500
0.4,0.47,500
0.4,0.48,500
0.4,0.49,500
0.4,0.5,500
0.4,0.51,500
0.4,0.52,500
0.4,0.53,500
0.4,0.54,500
0.4,0.55,500
0.4,0.56,500
0.4,0.57,500
0.4,0.58,500
0.4,0.59,500
0.4,0.6,500
0.4,0.61,500
0.4,0.62,500
0.4,0.63,500
0.4,0.64,500
0.4,0.65,500
0.4,0.66,500
0.4,0.67,500
0.4,0.68,500
0.4,0.69,500
0.4,0.7,500
0.4,0.71,500
0.4,0.72,500
0.4,0.73,500
0.4,0.74,500
0.4,0.75,500
0.4,0.76,500
0.4,0.77,500
0.4,0.78,500
0.4,0.79,500
0.4,0.8,500
0.4,0.81,500
0.4,0.82,500
0.4,0.83,500
0.4,0.84,500
0.4,0.85,500
0.4,0.86,500
0.4,0.87,500
0.4,0.88,500
0.4,0.89,500
0.4,0.9,500
0.4,0.91,500
0.4,0.92,500
0.4,0.93,500
0.4,0.94,500
0.4,0.95,500
0.4,0.96,500
0.4,0.97,500
0.4,0.98,500
0.4,0.99,500
0.4,1.0,500
0.41,0.3,1000
0.41,0.31,1000
0.41,0.32,1000
0.41,0.33,1000
0.41,0.34,1000
0.41,0.35,1000
0.41,0.36,1000
0.41,0.37,1000
0.41,0.38,1000
0.41,0.39,1000
0.41,0.4,500
0.41,0.41,500
0.41,0.42,500
0.41,0.43,500
0.41,0.44,500
0.41,0.45,500
0.41,0.46,500
0.41,0.47,500
0.41,0.48,500
0.41,0.49,500
0.41,0.5,500
0.41,0.51,500
0.41,0.52,500
0.41,0.53,500
0.41,0.54,500
0.41,0.55,500
0.41,0.56,500
0.41,0.57,500
0.41,0.58,500
0.41,0.59,500
0.41,0.6,500
0.41,0.61,500
0.41,0.62,500
0.41,0.63,500
0.41,0.64,500
0.41,0.65,500
0.41,0.66,500
0.41,0.67,500
0.41,0.68,500
0.41,0.69,500
0.41,0.7,500
0.41,0.71,500
0.41,0.72,500
0.41,0.73,500
0.41,0.74,500
0.41,0.75,500
0.41,0.76,500
0.41,0.77,500
0.41,0.78,500
0.41,0.79,500
0.41,0.8,500
0.41,0.81,500
0.41,0.82,500
0.41,0.83,500
0.41,0.84,500
0.41,0.85,500
0.41,0.86,500
0.41,0.87,500
0.41,0.88,500
0.41,0.89,500
0.41,0.9,500
0.41,0.91,500
0.41,0.92,500
0.41,0.93,500
0.41,0.94,500
0.41,0.95,500
0.41,0.96,500
0.41,0.97,500
0.41,0.98,500
0.41,0.99,500
0.41,1.0,500
0.42,0.3,1000
0.42,0.31,1000
0.42,0.32,1000
0.42,0.33,1000
0.42,0.34,1000
0.42,0.35,1000
0.42,0.36,1000
0.42,0.37,1000
0.42,0.38,1000
0.42,0.39,500
0.42,0.4,500
0.42,0.41,500
0.42,0.42,500
0.42,0.43,500
0.42,0.44,500
0.42,0.45,500
0.42,0.46,500
0.42,0.47,500
0.42,0.48,500
0.42,0.49,500
0.42,0.5,500
0.42,0.51,500
0.42,0.52,500
0.42,0.53,500
0.42,0.54,500
0.42,0.55,500
0.42,0.56,500
0.42,0.57,500
0.42,0.58,500
0.42,0.59,500
0.42,0.6,500
0.42,0.61,500
0.42,0.62,500
0.42,0.63,500
0.42,0.64,500
0.42,0.65,500
0.42,0.66,500
0.42,0.67,500
0.42,0.68,500
0.42,0.69,500
0.42,0.7,500
0.42,0.71,500
0.42,0.72,500
0.42,0.73,500
0.42,0.74,500
0.42,0.75,500
0.42,0.76,500
0.42,0.77,500
0.42,0.78,500
0.42,0.79,500
0.42,0.8,500
0.42,0.81,500
0.42,0.82,500
0.42,0.83,500
0.42,0.84,500
0.42,0.85,500
0.42,0.86,500
0.42,0.87,500
0.42,0.88,500
0.42,0.89,500
0.42,0.9,500
0.42,0.91,500
0.42,0.92,500
0.42,0.93,500
0.42,0.94,500
0.42,0.95,500
0.42,0.96,500
0.42,0.97,500
0.42,0.98,500
0.42,0.99,500
0.42,1.0,500
0.43,0.3,1000
0.43,0.31,1000
0.43,0.32,1000
0.43,0.33,1000
0.43,0.34,1000
0.43,0.35,1000
0.43,0.36,1000
0.43,0.37,1000
0.43,0.38,500
0.43,0.39,500
0.43,0.4,500
0.43,0.41,500
0.43,0.42,500
0.43,0.43,500
0.43,0.44,500
0.43,0.45,500
0.43,0.46,500
0.43,0.47,500
0.43,0.48,500
0.43,0.49,500
0.43,0.5,500
0.43,0.51,500
0.43,0.52,500
0.43,0.53,500
0.43,0.54,500
0.43,0.55,500
0.43,0.56,500
0.43,0.57,500
0.43,0.58,500
0.43,0.59,500
0.43,0.6,500
0.43,0.61,500
0.43,0.62,500
0.43,0.63,500
0.43,0.64,500
0.43,0.65,500
0.43,0.66,500
0.43,0.67,500
0.43,0.68,500
0.43,0.69,500
0.43,0.7,500
0.43,0.71,500
0.43,0.72,500
0.43,0.73,500
0.43,0.74,500
0.43,0.75,500
0.43,0.76,500
0.43,0.77,500
0.43,0.78,500
0.43,0.79,500
0.43,0.8,500
0.43,0.81,500
0.43,0.82,500
0.43,0.83,500
0.43,0.84,500
0.43,0.85,500
0.43,0.86,500
0.43,0.87,500
0.43,0.88,500
0.43,0.89,500
0.43,0.9,500
0.43,0.91,500
0.43,0.92,500
0.43,0.93,500
0.43,0.94,500
0.43,0.95,500
0.43,0.96,500
0.43,0.97,500
0.43,0.98,500
0.43,0.99,500
0.43,1.0,500
0.44,0.3,1000
0.44,0.31,1000
0.44,0.32,1000
0.44,0.33,1000
0.44,0.34,1000
0.44,0.35,1000
0.44,0.36,1000
0.44,0.37,1000
0.44,0.38,500
0.44,0.39,500
0.44,0.4,500
0.44,0.41,500
0.44,0.42,500
0.44,0.43,500
0.44,0.44,500
0.44,0.45,500
0.44,0.46,500
0.44,0.47,500
0.44,0.48,500
0.44,0.49,500
0.44,0.5,500
0.44,0.51,500
0.44,0.52,500
0.44,0.53,500
0.44,0.54,500
0.44,0.55,500
0.44,0.56,500
0.44,0.57,500
0.44,0.58,500
0.44,0.59,500
0.44,0.6,500
0.44,0.61,500
0.44,0.62,500
0.44,0.63,500
0.44,0.64,500
0.44,0.65,500
0.44,0.66,500
0.44,0.67,500
0.44,0.68,500
0.44,0.69,500
0.44,0.7,500
0.44,0.71,500
0.44,0.72,500
0.44,0.73,500
0.44,0.74,500
0.44,0.75,500
0.44,0.76,500
0.44,0.77,500
0.44,0.78,500
0.44,0.79,500
0.44,0.8,500
0.44,0.81,500
0.44,0.82,500
0.44,0.83,500
0.44,0.84,500
0.44,0.85,500
0.44,0.86,500
0.44,0.87,500
0.44,0.88,500
0.44,0.89,500
0.44,0.9,500
0.44,0.91,500
0.44,0.92,500
0.44,0.93,500
0.44,0.94,500
0.44,0.95,500
0.44,0.96,500
0.44,0.97,500
0.44,0.98,500
0.44,0.99,500
0.44,1.0,500
0.45,0.3,1000
0.45,0.31,1000
0.45,0.32,1000
0.45,0.33,1000
0.45,0.34,1000
0.45,0.35,1000
0.45,0.36,1000
0.45,0.37,500
0.45,0.38,500
0.45,0.39,500
0.45,0.4,500
0.45,0.41,500
0.45,0.42,500
0.45,0.43,500
0.45,0.44,500
0.45,0.45,500
0.45,0.46,500
0.45,0.47,500
0.45,0.48,500
0.45,0.49,500
0.45,0.5,500
0.45,0.51,500
0.45,0.52,500
0.45,0.53,500
0.45,0.54,500
0.45,0.55,500
0.45,0.56,500
0.45,0.57,500
0.45,0.58,500
0.45,0.59,500
0.45,0.6,500
0.45,0.61,500
0.45,0.62,500
0.45,0.63,500
0.45,0.64,500
0.45,0.65,500
0.45,0.66,500
0.45,0.67,500
0.45,0.68,500
0.45,0.69,500
0.45,0.7,500
0.45,0.71,500
0.45,0.72,500
0.45,0.73,500
0.45,0.74,500
0.45,0.75,500
0.45,0.76,500
0.45,0.77,500
0.45,0.78,500
0.45,0.79,500
0.45,0.8,500
0.45,0.81,500
0.45,0.82,500
0.45,0.83,500
0.45,0.84,500
0.45,0.85,500
0.45,0.86,500
0.45,0.87,500
0.45,0.88,500
0.45,0.89,500
0.45,0.9,500
0.45,0.91,500
0.45,0.92,500
0.45,0.93,500
0.45,0.94,500
0.45,0.95,500
0.45,0.96,500
0.45,0.97,500
0.45,0.98,500
0.45,0.99,500
0.45,1.0,500
0.46,0.3,1000
0.46,0.31,1000
0.46,0.32,1000
0.46,0.33,1000
0.46,0.34,1000
0.46,0.35,1000
0.46,0.36,500
0.46,0.37,500
0.46,0.38,500
0.46,0.39,500
0.46,0.4,500
0.46,0.41,500
0.46,0.42,500
0.46,0.43,500
0.46,0.44,500
0.46,0.45,500
0.46,0.46,500
0.46,0.47,500
0.46,0.48,500
0.46,0.49,500
0.46,0.5,500
0.46,0.51,500
0.46,0.52,500
0.46,0.53,500
0.46,0.54,500
0.46,0.55,500
0.46,0.56,500
0.46,0.57,500
0.46,0.58,500
0.46,0.59,500
0.46,0.6,500
0.46,0.61,500
0.46,0.62,500
0.46,0.63,500
0.46,0.64,500
0.46,0.65,500
0.46,0.66,500
0.46,0.67,500
0.46,0.68,500
0.46,0.69,500
0.46,0.7,500
0.46,0.71,500
0.46,0.72,500
0.46,0.73,500
0.46,0.74,500
0.46,0.75,500
0.46,0.76,500
0.46,0.77,500
0.46,0.78,500
0.46,0.79,500
0.46,0.8,500
0.46,0.81,500
0.46,0.82,500
0.46,0.83,500
0.46,0.84,500
0.46,0.85,500
0.46,0.86,500
0.46,0.87,500
0.46,0.88,500
0.46,0.89,500
0.46,0.9,500
0.46,0.91,500
0.46,0.92,500
0.46,0.93,500
0.46,0.94,500
0.46,0.95,500
0.46,0.96,500
0.46,0.97,500
0.46,0.98,500
0.46,0.99,500
0.46,1.0,500
0.47,0.3,1000
0.47,0.31,1000
0.47,0.32,1000
0.47,0.33,1000
0.47,0.34,1000
0.47,0.35,500
0.47,0.36,500
0.47,0.37,500
0.47,0.38,500
0.47,0.39,500
0.47,0.4,500
0.47,0.41,500
0.47,0.42,500
0.47,0.43,500
0.47,0.44,500
0.47,0.45,500
0.47,0.46,500
0.47,0.47,500
0.47,0.48,500
0.47,0.49,500
0.47,0.5,500
0.47,0.51,500
0.47,0.52,500
0.47,0.53,500
0.47,0.54,500
0.47,0.55,500
